"2016-07-16 at 11:47"
Date(Y-M-D) Time(H:M:S) CO2(ppm) H2O(ppt) H2O(C) Cell_Temperature(C) Cell_Pressure(kPa) CO2_Absorption H2O_Absorption
2016-07-16 11:47:19 375.97 12.04 9.35 50.32 97.93 0.0696 0.0781
2016-07-16 11:47:20 376.86 12.02 9.32 50.34 97.93 0.0697 0.0780
2016-07-16 11:47:21 377.58 12.18 9.51 50.32 97.93 0.0698 0.0787
2016-07-16 11:47:22 377.61 12.20 9.53 50.32 97.93 0.0698 0.0788
2016-07-16 11:47:23 378.15 12.23 9.57 50.32 97.93 0.0699 0.0789
2016-07-16 11:47:24 378.74 12.21 9.55 50.32 97.93 0.0700 0.0789
2016-07-16 11:47:25 378.04 12.28 9.64 50.32 97.93 0.0699 0.0792
2016-07-16 11:47:26 378.24 12.65 10.08 50.32 97.93 0.0699 0.0809
2016-07-16 11:47:27 380.75 13.20 10.71 50.32 97.93 0.0702 0.0833
2016-07-16 11:47:28 381.06 13.48 11.03 50.32 97.94 0.0703 0.0846
2016-07-16 11:47:29 385.20 14.15 11.77 50.32 97.94 0.0709 0.0875
2016-07-16 11:47:30 386.64 14.78 12.43 50.32 97.96 0.0711 0.0902
2016-07-16 11:47:31 387.67 15.12 12.77 50.32 97.93 0.0712 0.0916
2016-07-16 11:47:32 386.78 15.27 12.92 50.32 97.93 0.0711 0.0922
2016-07-16 11:47:33 388.43 15.67 13.32 50.32 97.93 0.0713 0.0938
2016-07-16 11:47:34 385.45 15.73 13.38 50.32 97.95 0.0709 0.0941
2016-07-16 11:47:35 386.54 15.88 13.53 50.32 97.94 0.0711 0.0947
2016-07-16 11:47:36 387.51 16.07 13.71 50.32 97.92 0.0712 0.0955
2016-07-16 11:47:37 388.21 16.32 13.94 50.32 97.94 0.0713 0.0965
2016-07-16 11:47:38 388.49 16.53 14.14 50.32 97.94 0.0713 0.0973
2016-07-16 11:47:39 389.09 16.61 14.22 50.32 97.96 0.0714 0.0976
2016-07-16 11:47:40 389.92 16.89 14.47 50.32 97.93 0.0715 0.0988
2016-07-16 11:47:41 390.51 17.04 14.61 50.32 97.93 0.0716 0.0993
2016-07-16 11:47:42 390.39 17.07 14.63 50.32 97.91 0.0716 0.0994
2016-07-16 11:47:43 391.16 17.26 14.81 50.32 97.89 0.0717 0.1002
2016-07-16 11:47:44 391.30 17.49 15.01 50.32 97.91 0.0717 0.1011
